"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"NW^C","Natl Westminster Pfd","25.02","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nw^c",
"NGS","Natural Gas Services Group, Inc.","26.93","333637197.29","n/a","2002","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ngs",
"NGVC","Natural Grocers by Vitamin Cottage, Inc.","38.75","869292390","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ngvc",
"NRP","Natural Resource Partners LP","19.38","2128164467.04","n/a","2002","Energy","Coal Mining","http://www.nasdaq.com/symbol/nrp",
"NTZ","Natuzzi, S.p.A.","1.81","99284011.45","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz",
"NLS","Nautilus Group, Inc. (The)","7.36","229017498.88","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/nls",
"NCI","Navigant Consulting, Inc.","15.42","770350293.72","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/nci",
"NNA","Navios Maritime Acquisition Corporation","3.81","512882929.02","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nna",
"NM","Navios Maritime Holdings Inc.","7.58","783246759.06","n/a","1986","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nm",
"NMM","Navios Maritime Partners LP","14.57","1034967754.91","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nmm",
"NAV","Navistar International Corporation","38.37","3085838682.81","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","12","0","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","13.02","973700400.54","n/a","1972","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ncs",
"NCR","NCR Corporation","41.56","6898960000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"NP","Neenah Paper, Inc.","39.02","626466100","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/np",
"NNI","Nelnet, Inc.","39.69","1840270469.31","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nni",
"NPTN","NeoPhotonics Corporation","7.5","234418057.5","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nptn",
"N","Netsuite Inc","111.56","8275814202.8","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/n",
"NSR","Neustar, Inc.","47.55","3060483188.7","n/a","2005","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/nsr",
"HYB","New America High Income Fund, Inc. (The)","9.48","220430609.52","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/hyb",
"GF","New Germany Fund, Inc. (The)","21.06","338957962.2","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/gf",
"IRL","New Ireland Fund, Inc. (The)","11.99","60361520.78","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/irl",
"NMFC","New Mountain Finance Corporation","14.58","556205829.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmfc",
"EDU","New Oriental Education & Technology Group, Inc.","25.33","3969109350.71","n/a","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/edu",
"NRZ","New Residential Investment Corp.","6.46","1635583362.34","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrz",
"NSLP","New Source Energy Partners L.P.","20.79","186663015","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nslp",
"NWY","New York & Company, Inc.","5.52","351816576.24","n/a","2004","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/nwy",
"NYCB","New York Community Bancorp, Inc.","15.46","6815900986.1","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/nycb",
"NYCB^U","New York Community Bancorp, Inc.","48.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nycb^u",
"NYT","New York Times Company (The)","12.29","1836762929.25","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nyt",
"NCT","Newcastle Investment Corporation","5.55","1627959771.75","n/a","2002","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nct",
"NCT^B","Newcastle Investment Corporation","25.63","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^b",
"NCT^C","Newcastle Investment Corporation","24.7525","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^c",
"NCT^D","Newcastle Investment Corporation","24.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^d",
"NWL","Newell Rubbermaid Inc.","27.54","7931520000","n/a","1972","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/nwl",
"NFX","Newfield Exploration Company","28.7","3894188659.2","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx",
"NJR","NewJersey Resources Corporation","43.2","1787640105.6","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/njr",
"NEU","NewMarket Corporation","285.16","3796084709.52","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","26.8","13207654952.8","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nem",
"NR","Newpark Resources, Inc.","12.6","1102619422.8","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nr",
"NHF","NexPoint Credit Stategies Fund","7.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhf",
"NEE","NextEra Energy, Inc.","79.65","33824354504.85","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee",
"NEE^C","NextEra Energy, Inc.","24.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^c",
"NEE^F","NextEra Energy, Inc.","25.77","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^f",
"NEE^G","NextEra Energy, Inc.","21.13","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^g",
"NEE^H","NextEra Energy, Inc.","20.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^h",
"NEE^I","NextEra Energy, Inc.","19.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^i",
"NEE^J","NextEra Energy, Inc.","18.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^j",
"NEE^O","NextEra Energy, Inc.","54.5099","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^o",
"NEE^P","NextEra Energy, Inc.","48.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^p",
"NGL","NGL ENERGY PARTNERS LP","30.43","2083848864.83","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ngl",
"NMK^B","Niagara Mohawk Holdings, Inc.","88.97","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","93.36","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^c",
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","21.12","11335577341.44","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj",
"NLSN","Nielsen Holdings N.V.","36.4","13735764733.6","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"NKE","Nike, Inc.","72.14","64230026897.24","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/nke",
"NTT","Nippon Telegraph and Telephone Corporation","26.29","61264536489.64","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntt",
"NKA","Niska Gas Storage Partners LLC","15.54","536009487.3","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/nka",
"NI","NiSource, Inc","30.59","9561848568.58","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni",
"NL","NL Industries, Inc.","11.12","541253590.08","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/nl",
"NED","Noah Education Holdings Ltd.","2.1","79026742.2","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ned",
"NOAH","Noah Holdings Ltd.","16.82","922892845.96","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah",
"NE","Noble Corporation","38.7","9805477050","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","67.23","24133663155.51","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl",
"NOK","Nokia Corporation","6.73","25203811921.66","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NMR","Nomura Holdings Inc ADR","7.63","28243309257.73","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr",
"NOR","Noranda Aluminum Holding Corporation","2.32","157781163.04","n/a","2010","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/nor",
"NAT","Nordic American Tankers Limited","8.07","532743075.57","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nat",
"NDZ","Nordion Inc.","8.72","539847360.72","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ndz",
"JWN","Nordstrom, Inc.","57.13","11133833580.81","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/jwn",
"NSC","Norfolk Souther Corporation","77.51","24179459977.8","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"NTL","Nortel Inversora SA","19.5","2652333450","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntl",
"NOA","North American Energy Partners, Inc.","5.37","194998264.62","n/a","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","21.7","199435803","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"NU","Northeast Utilities","41.02","12911111001.18","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nu",
"NTI","Northern Tier Energy LP","21.4","1970641534.2","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/nti",
"NOC","Northrop Grumman Corporation","93.32","21479013384.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NRF","Northstar Realty Finance Corp.","9.35","2241099611.3","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrf",
"NRF^A","Northstar Realty Finance Corp.","24.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^a",
"NRF^B","Northstar Realty Finance Corp.","23.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^b",
"NRF^C","Northstar Realty Finance Corp.","24.64","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^c",
"NRF^D","Northstar Realty Finance Corp.","24.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^d",
"NWN","Northwest Natural Gas Company","41.45","1118118226.6","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
"NWE","NorthWestern Corporation","44.61","1715607142.05","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nwe",
"NVS","Novartis AG","75.74","185335780000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","166.16","96372800000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvo",
"NQ","NQ Mobile Inc.","21.7","1049538359.1","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nq",
"NRG","NRG Energy, Inc.","27.43","8857925134.24","n/a","1993","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"NYLD","NRG Yield, Inc.","31.97","2086042500","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nyld",
"DCM","NTT DOCOMO, Inc","16.08","6667990240800","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"NUS","Nu Skin Enterprises, Inc.","99.5","5836996957","n/a","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","48.78","15521143226.04","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","41.05","3197223501.9","n/a","1993","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/ns",
"NSH","Nustar GP Holdings, LLC","22.49","958716381.87","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nsh",
"NSS","NuStar Logistics, L.P.","25.24","0","n/a","1988","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nss",
"NEA^C","Nuveen AMT-Free Municipal Income Fund","10.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nea^c",
"NUV","Nuveen AMT-Free Municipal Value Fund","9.08","1867099025.68","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","15.185","200353547.375","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nuw",
"NAZ","Nuveen Arizona Premium Income Municipal Fund","12.32","55137519.36","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/naz",
"NAZ^D","Nuveen Arizona Premium Income Municipal Fund","10.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/naz^d",
"NBB","Nuveen Build America Bond Fund","17.9","473669531.5","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbb",
"NBD","Nuveen Build America Bond Opportunity Fund","18.86","135891015","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbd",
"NAC","Nuveen California Dividend Advantage Municipal Fund","12.64","297404954.72","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nac",
"NQC","Nuveen California Investment Quality Municipal Fund, Inc.","13.37","182293318.48","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nqc",
"NCO","Nuveen California Municipal Market Opportunity Fund, Inc.","13.98","114090108.96","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nco",
"NCA","Nuveen California Municipal Value Fund, Inc.","9.04","228529220.24","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NCP","Nuveen California Performance Plus Municipal Fund, Inc.","13.3","173099313.8","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ncp",
"NCU^C","Nuveen California Premium Income Municipal Fund","10.0101","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncu^c",
"NUC","Nuveen California Quality Income Municipal Fund, Inc.","14.23","315131204.96","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuc",
"NVC","Nuveen California Select Quality Municipal Fund, Inc.","14.07","327727121.19","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nvc",
"NTC","Nuveen Connecticut Premium Income Municipal Fund","11.92","175092593.92","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"NTC^C","Nuveen Connecticut Premium Income Municipal Fund","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^c",
"NTC^D","Nuveen Connecticut Premium Income Municipal Fund","10.0627","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^d",
"NTC^E","Nuveen Connecticut Premium Income Municipal Fund","10.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^e",
"NTC^F","Nuveen Connecticut Premium Income Municipal Fund","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^f",
"NTC^G","Nuveen Connecticut Premium Income Municipal Fund","10.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^g",
"JCE","Nuveen Core Equity Alpha Fund","15.49","248175916.14","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jce",
"JQC","Nuveen Credit Strategies Income Fund","9.34","1272409906.16","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jqc",
"JGT","Nuveen Diversified Currency Opportunities Fund","10.6","455149520.4","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jgt",
"JDD","Nuveen Diversified Dividend and Income Fund","11.06","220510928.82","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jdd",
"NAD","Nuveen Dividend Advantage Municipal Fund","12.75","501028488","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nad",
"NAD^C","Nuveen Dividend Advantage Municipal Fund","10.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nad^c",
"NZF^C","Nuveen Dividend Advantage Municipal Fund 3","10.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzf^c",
"NVG^C","Nuveen Dividend Advantage Municipal Income Fund","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvg^c",
"JMF","Nuveen Energy MLP Total Return Fund","18.77","739395141.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmf",
"NEV","Nuveen Enhanced Municipal Value Fund","13.42","281832010.9","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nev",
"JLA","Nuveen Equity Premium Advantage Fund","12.22","313802475.74","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/jla",
"JPG","Nuveen Equity Premium and Growth Fund","13.77","223555151.34","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/jpg",
"JPZ","Nuveen Equity Premium Income Fund","12.22","470041970.06","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jpz",
"JSN","Nuveen Equity Premium Opportunity Fund","12.16","808490967.04","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/jsn",
"JPW","Nuveen Flexible Investment Income Fund","16.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpw",
